"Time","Distance","Time","Front Brake Pressure","Rear Brake Pressure","Steering","FL Shock","FR Shock","RR Shock","RL Shock","Supplied Current","Battery Voltage","Lat_Accel","IMU Y Accel","IMU Z Accel","IMU X Gyro","IMU Y Gyro","IMU Z Gyro","FR Strain Gauge","FL Strain Gauge","RL Strain Gauge","RR Strain Gauge","FL Wheel Ambient","FL Wheel Object","FL Wheel RPM","FR Wheel Ambient","FR Wheel Object","FR Wheel RPM","RR Wheel Ambient","RR Wheel Object","RR Wheel RPM","RL Wheel Ambient","RL Wheel Object","RL Wheel RPM","Brake Fluid","Throttle Load","Brake Load","DRS","GPS Longitude","GPS Latitude","GPS Speed","GPS Fix","Engine Speed","Engine Coolant Temp","Engine Oil Temp","Oil Pressure","Neutral Status","Lambda 1","Throttle Position","Gear Position","Vehicle Speed","APS Main","Fuel Pressure","Accel Fuel","Accumulated Distance","Manifold Pressure","AN Temp 3","ECU Lateral Accel","ECU Longitudinal Accel","ECU Vertical Accel","Test Number","DTC FL Wheel","DTC FR Wheel","DTC RL Wheel","DTC RR Wheel","DTC FL Strain","DTC FR Strain","DTC RL Strain","DTC RR Strain","DTC IMU","GPS 0","GPS 1","FLT_TTA","FLT_TTB","FRT_TTA","FRT_TTB","RLT_TTA","RLT_TTB","RRT_TTA","RRT_TTB","Channel Count"
"s","m","min","kPa","kPa","deg","mm","mm","mm","mm","A","V","G","g","g","deg/s","deg/s","deg/s","raw","","","","C","","rpm","C","","rpm","C","","rpm","C","","rpm","","%","%","","deg","deg","km/h","","rpm","C","C","kPa","","Lambda","%","","km/h","%","kPa","ms","km","kPa","C","g","g","g","","","","","","","","","","","","","","","","","","","","",""


"0.058","0","1","629","1640","-11","-5.3","-5.6","-3.0","-3.3","745","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60474","-708401692672","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.08","0.09","1.02","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.059","0","1","628","1640","-11","-5.3","-5.6","-3.0","-3.3","745","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60474","-708401692672","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.08","0.09","1.01","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.060","0","1","628","1640","-11","-5.3","-5.6","-3.0","-3.3","745","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.08","0.09","1.01","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.061","0","1","628","1640","-11","-5.3","-5.6","-3.0","-3.3","746","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.09","0.10","1.00","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.062","0","1","627","1640","-11","-5.3","-5.6","-3.0","-3.3","746","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.09","0.11","1.00","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.063","0","1","627","1640","-11","-5.3","-5.6","-3.0","-3.3","747","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.09","0.12","1.00","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.064","0","1","627","1640","-11","-5.3","-5.6","-3.0","-3.3","747","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.10","0.13","0.99","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.065","0","1","626","1640","-11","-5.3","-5.6","-3.0","-3.3","748","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.10","0.14","0.99","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.066","0","1","626","1640","-11","-5.3","-5.6","-3.0","-3.3","748","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.10","0.15","0.98","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.067","0","1","626","1640","-11","-5.3","-5.6","-3.0","-3.3","748","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.11","0.16","0.98","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.068","0","1","626","1640","-11","-5.3","-5.6","-3.0","-3.3","749","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.11","0.17","0.98","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.069","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","749","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60477","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.11","0.19","0.97","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.070","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","750","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8148","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.00","-49","-0.12","0.20","0.97","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.071","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","751","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8114","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.10","-49","-0.12","0.20","0.97","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.072","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","752","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8081","32","24","363","0","1.01","14.0","1","0.00","0.000","6","0","0","29.20","-49","-0.12","0.20","0.97","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.073","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","753","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8047","32","24","362","0","1.01","14.0","1","0.00","0.000","6","0","0","29.30","-49","-0.12","0.21","0.97","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.074","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","754","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","8014","32","24","362","0","1.01","14.0","1","0.00","0.000","6","0","0","29.40","-49","-0.12","0.21","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.075","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","754","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7980","32","24","362","0","1.01","14.0","1","0.00","0.000","6","0","0","29.50","-49","-0.12","0.21","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.076","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","755","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7946","32","24","362","0","1.01","14.0","1","0.00","0.000","6","0","0","29.60","-49","-0.12","0.22","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.077","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","756","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7913","32","24","362","0","1.01","14.0","1","0.00","0.000","6","0","0","29.70","-49","-0.12","0.22","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.078","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","757","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7879","32","24","361","0","1.01","14.0","1","0.00","0.000","6","0","0","29.80","-49","-0.12","0.23","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.079","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","758","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708390682624","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7846","32","24","361","0","1.01","14.0","1","0.00","0.000","6","0","0","29.90","-49","-0.12","0.23","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.080","0","1","625","1640","-11","-5.3","-5.6","-3.0","-3.3","759","12","0.00","-0.13","0.99","945.00","87.50","-962.50","60475","-708335370240","92026","0","5117","6867","120","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.12","0.23","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.081","0","1","624","1640","-11","-5.3","-5.6","-3.0","-3.3","757","12","0.00","-0.12","0.99","917.00","-57.75","-915.25","60475","-708335370240","92026","0","5117","6867","108","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.11","0.22","0.96","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.082","0","1","624","1640","-11","-5.3","-5.6","-3.0","-3.3","756","12","0.00","-0.12","0.99","889.00","-203.00","-868.00","60475","-708335370240","92026","0","5117","6867","96","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.11","0.21","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.083","0","1","623","1640","-11","-5.3","-5.6","-3.0","-3.3","754","12","0.00","-0.12","0.99","861.00","-348.25","-820.75","60475","-708335370240","92026","0","5117","6867","84","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.10","0.20","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.084","0","1","623","1640","-11","-5.3","-5.6","-3.0","-3.3","753","12","0.00","-0.11","1.00","833.00","-493.50","-773.50","60475","-708335370240","92026","0","5117","6867","72","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.10","0.19","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.085","0","1","622","1640","-11","-5.3","-5.6","-3.0","-3.3","751","12","-0.00","-0.11","1.00","805.00","-638.75","-726.25","60475","-708335370240","92026","0","5117","6867","60","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.09","0.18","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.086","0","1","621","1640","-11","-5.3","-5.6","-3.0","-3.3","750","12","-0.00","-0.10","1.00","777.00","-784.00","-679.00","60475","-708335370240","92026","0","5117","6867","48","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.09","0.17","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.087","0","1","621","1640","-11","-5.3","-5.6","-3.0","-3.3","748","12","-0.00","-0.10","1.00","749.00","-929.25","-631.75","60475","-708335370240","92026","0","5117","6867","36","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.08","0.16","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.088","0","1","620","1640","-11","-5.3","-5.6","-3.0","-3.3","747","12","-0.00","-0.09","1.00","721.00","-1074.50","-584.50","60475","-708335370240","92026","0","5117","6867","24","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.08","0.15","0.95","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.089","0","1","620","1640","-11","-5.3","-5.6","-3.0","-3.3","745","12","-0.01","-0.09","1.00","693.00","-1219.75","-537.25","60475","-708335370240","92026","0","5117","6867","12","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.14","0.94","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.090","0","1","619","1640","-11","-5.3","-5.6","-3.0","-3.3","744","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.14","0.94","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.091","0","1","619","1640","-11","-5.3","-5.6","-3.0","-3.3","744","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.14","0.94","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.092","0","1","619","1640","-11","-5.3","-5.6","-3.0","-3.3","745","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.15","0.93","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.093","0","1","619","1640","-11","-5.3","-5.6","-3.0","-3.3","746","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.15","0.92","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.094","0","1","619","1640","-11","-5.3","-5.6","-3.0","-3.3","747","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.16","0.92","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.095","0","1","618","1640","-11","-5.3","-5.6","-3.0","-3.3","748","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.16","0.91","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.096","0","1","618","1640","-11","-5.3","-5.6","-3.0","-3.3","748","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.17","0.90","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0.097","0","1","618","1640","-11","-5.3","-5.6","-3.0","-3.3","749","12","-0.01","-0.08","1.00","665.00","-1365.00","-490.00","60478","-708423843840","92026","0","5117","6871","0","0","0","500","0","0","500","0","0","750","0","0","0","0","0","0","0","0","7812","32","24","361","0","0.94","14.0","1","0.00","0.000","6","0","0","30.00","-49","-0.07","0.17","0.90","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
